title,originallink,link,description,pubDate
"순천 가볼 만한 곳, 자연과 문화가 어우러진 남도의 보석",https://www.stardailynews.co.kr/news/articleView.html?idxno=531687,https://www.stardailynews.co.kr/news/articleView.html?idxno=531687,"특히 <b>날씨</b>가 좋은 날에는 야외 테라스에 앉아 여유로운 시간을 보내기 좋으며, 애견 동반이 가능하다는 점도 특징이다. 술벗상회 — 제철 숙성회의 진수를 맛보는 요리주점 전남 순천시 조례동에 있는 술벗상회는 술벗과... ","Tue, 14 Apr 2026 13:46:00 +0900"
&quot;냉장고 속 보약&quot; 100만 수의사가 꼽은 강아지에게 꼭 필요한 과일 5가지,https://www.insight.co.kr/news/550108,https://www.insight.co.kr/news/550108,"안와리 박사는 &quot;수박은 약 90%가 수분으로 이루어져 있어 특히 더운 <b>날씨</b>에 훌륭한 수분 공급원이 된다&quot;고 설명했다. 면역력과 피부 건강을 돕는 비타민 A와 C, 그리고 항산화 성분이 풍부하지만 주의할 점도 있다. &quot;씨앗과... ","Tue, 14 Apr 2026 13:44:00 +0900"
[주간알뜰장보기] '당근·양배추' 구매 타이밍! 요즘 제철은 '냉이' (4월...,https://news.skbroadband.com/news/articleView.html?idxno=224201,https://news.skbroadband.com/news/articleView.html?idxno=224201,낮기온이 크게 오르며 완연한 봄<b>날씨</b>가 이어지고 있습니다. 이번주 어떤 농산물 가격이 오르고 떨어졌는지... <b>날씨</b>가 부쩍 따뜻해지면서 과일도 철바꿈이 이뤄지고 있다는데요. aT 이혜미 대리 연결돼 있습니다. Q1.... ,"Tue, 14 Apr 2026 13:44:00 +0900"
"양양군, 현남면 주민 숙원 ‘실내 게이트볼장’ 다시 세운다.",http://www.cfnews.kr/news/view.php?no=106910,http://www.cfnews.kr/news/view.php?no=106910,"군은 현남면 창리 39번지 일원(현남 생활 체육공원 내) 부지를 활용해, <b>날씨</b>와 관계없이 상시 이용이 가능한 ‘현남면 실내 게이트볼장’ 건립 공사를 이달 착공한다고 밝혔다. 이번 사업은 지난 2023년도 하수처리장 증설... ","Tue, 14 Apr 2026 13:42:00 +0900"
전주에서 시작한 역대급 동행축제… K-팝 상생 콘서트까지!,https://www.korea.kr/news/reporterView.do?newsId=148962501&call_from=naver_news,https://www.korea.kr/news/reporterView.do?newsId=148962501&call_from=naver_news,"4월의 화창한 <b>날씨</b>와 싱그러운 봄기운이 더해져 곳곳에 설치된 안내 부스와 행사 배너가 한층 더 돋보였고, 축제 분위기를 한껏 끌어올렸습니다. 2020년 코로나19 시기에 침체된 지역 경기를 살리기 위해 시작한 동행축제는... ","Tue, 14 Apr 2026 13:42:00 +0900"
"운동하러 멀리 갈 필요 없다, 읍내동 체육센터 개관",https://www.ccdailynews.com/news/articleView.html?idxno=2410182,https://www.ccdailynews.com/news/articleView.html?idxno=2410182,<b>날씨</b> 영향을 받지 않고 이용할 수 있는 구조로 구성됐다. 시설은 오는 5월 4일부터 시범 운영에 들어간다. 약 2개월간 운영 결과를 반영해 시설과 프로그램을 보완한 뒤 7월 정식 운영을 시작할 계획이다. 대덕구는 이번... ,"Tue, 14 Apr 2026 13:42:00 +0900"
"[15일(수) 지리산(노고단) <b>날씨</b>] 최저 4℃·최고 16℃, 새벽 흐린 뒤 오후...",https://www.pointdaily.co.kr/news/articleView.html?idxno=301128,https://www.pointdaily.co.kr/news/articleView.html?idxno=301128,"▲시간대별 <b>날씨</b> 변화 새벽 0시부터 06시까지는 하늘에 구름이 많고 흐린 <b>날씨</b>가 이어지며 기온은 5℃에서 4℃ 사이를 머물겠다. 오전 9시에는 구름이 조금 낀 맑은 상태로 바뀌며 10℃까지 기온이 오르겠고, 낮... ","Tue, 14 Apr 2026 13:40:00 +0900"
&quot;29도 초여름 더위…그늘 대신 웃옷&quot;,http://www.joongang.tv/news/articleView.html?idxno=216966,http://www.joongang.tv/news/articleView.html?idxno=216966,성남시 수정구 대왕저수지 수변공원에서 한 시민이 뜨거운 햇살을 피하기 위해 웃옷을 머리까지 덮은 채 산책을 하고 있다. 수도권기상청은 이날 한낮 기온이 26~29도까지 오르는 등 초여름 <b>날씨</b>를 보일 것으로 예보했다.,"Tue, 14 Apr 2026 13:38:00 +0900"
"[15일(수) 월출산 <b>날씨</b>] 최저 7℃·최고 19℃ 큰 일교차 주의, 오후부터...",https://www.pointdaily.co.kr/news/articleView.html?idxno=301127,https://www.pointdaily.co.kr/news/articleView.html?idxno=301127,▲시간대별 <b>날씨</b> 변화 0시부터 06시까지는 하늘에 구름이 가득한 흐린 상태가 유지되며 기온은 9℃에서 시작해 7℃까지 점차 하강하겠다. 오전 9시에는 구름이 조금 섞인 맑은 <b>날씨</b>로 바뀌며 기온이 11℃까지... ,"Tue, 14 Apr 2026 13:38:00 +0900"
"채정안, &quot;저런 대화는 처음 본다&quot;…'돌싱 N 모솔' 첫 만남부터 혼돈",https://www.topstarnews.net/news/articleView.html?idxno=16034415,https://www.topstarnews.net/news/articleView.html?idxno=16034415,"특히 한 커플에서는 <b>날씨</b>까지 변수로 작용했다. 추운 가운데 돌싱 여성이 휴대전화를 직접 보며 다음 목적지를 찾고 있는 동안, 모솔 남성은 주머니에 손을 넣은 채 옆에서 바라보고 있어 스튜디오의 탄식을 자아냈다. 세... ","Tue, 14 Apr 2026 13:38:00 +0900"
강의 시간인 줄‥연프 자기소개 시간서 지식 줄줄이(돌싱N모솔),https://www.newsen.com/news_view.php?uid=202604141331576310,https://m.entertain.naver.com/article/609/0001114023,심지어 한 커플은 추운 <b>날씨</b>에 돌싱녀 혼자 휴대폰으로 갈 곳을 검색하는 동안 모솔남은 주머니에 손을 넣은 채 구경만 하고 있어 MC들의 분노를 샀다는 전언이다. 데이트 중에도 웃음 폭탄은 계속됐다. 대화를 리드하려는... ,"Tue, 14 Apr 2026 13:36:00 +0900"
때 이른 초여름 <b>날씨</b>에 반팔 차림,https://www.nocutnews.co.kr/news/6501974?utm_source=naver&utm_medium=article&utm_campaign=20260414013506,https://n.news.naver.com/mnews/article/079/0004136530?sid=102,서울 낮 최고 기온이 28도까지 오르면서 6월 중하순에 해당하는 여름 더위가 나타난 14일 서울 중구 청계천을 찾은 외국인들이 반팔 티셔츠 차림으로 산책을 하고 있다.,"Tue, 14 Apr 2026 13:36:00 +0900"
초여름 <b>날씨</b>에 등장한 반팔 티셔츠,https://www.nocutnews.co.kr/news/6501975?utm_source=naver&utm_medium=article&utm_campaign=20260414013506,https://n.news.naver.com/mnews/article/079/0004136531?sid=102,서울 낮 최고 기온이 28도까지 오르면서 6월 중하순에 해당하는 여름 더위가 나타난 14일 서울 중구 청계천을 찾은 외국인들이 반팔 티셔츠 차림으로 휴식을 취하고 있다.,"Tue, 14 Apr 2026 13:36:00 +0900"
4월에 28도?…때 이른 초여름 <b>날씨</b>,https://www.nocutnews.co.kr/news/6501973?utm_source=naver&utm_medium=article&utm_campaign=20260414013507,https://n.news.naver.com/mnews/article/079/0004136532?sid=102,서울 낮 최고 기온이 28도까지 오르면서 6월 중하순에 해당하는 여름 더위가 나타난 14일 서울 중구 청계천을 찾은 외국인들이 반팔 티셔츠 차림으로 산책을 하고 있다.,"Tue, 14 Apr 2026 13:36:00 +0900"
낙동강 따라 꽃내음 가득...활짝 핀 튤립과 유채,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202604141103128351,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202604141103128351,[남다현 / 부산 연산동 : <b>날씨</b>가 너무 좋아서 약간 공부를 미루고 어디를 갈까 고민하다가 다들 여기를 추천해주셔서 오게 됐는데 와 보니 튤립도 정말 예쁘고 <b>날씨</b>도 너무 좋아서 기분이 좋아요.] 17가지 다양한 품종이... ,"Tue, 14 Apr 2026 13:32:00 +0900"
"&quot;갑자기 여름이야?&quot;...광주 29℃·서울 27℃, 올해 최고",https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202604141101200111,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202604141101200111,"지난주엔 꽃샘추위로 늦겨울 같더니 <b>날씨</b>가 급변했습니다. 계절을 한 달 앞선 이른 더위가 찾아오면서 한낮... 지난주 요란한 봄비를 몰고 왔던 저기압이 물러나고, 고기압이 자리 잡으면서 맑은 <b>날씨</b>가 이어지기... ","Tue, 14 Apr 2026 13:32:00 +0900"
"[<b>날씨</b>]4월에 여름 기온…서울 한낮 28도, 큰 일교차",https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000523949,https://n.news.naver.com/mnews/article/449/0000341632?sid=115,"밤엔 10도 이상 내려가 일교차 큰 <b>날씨</b> 지속되겠습니다. 춘천과 대전도 26도, 광주 26도로 서쪽 지역은 조금... 바깥활동을 방해하는 요소가 없어 움직이기 좋은 <b>날씨</b>입니다. 가볍게 운동을 하러 나와보시는 건 어떨까요.... ","Tue, 14 Apr 2026 13:27:00 +0900"
[전국 오늘~글피 <b>날씨</b>] 춘천 28도·대전 27도 '초여름' 더위 기승…금요...,https://www.pointdaily.co.kr/news/articleView.html?idxno=301126,https://www.pointdaily.co.kr/news/articleView.html?idxno=301126,"포근한 <b>날씨</b>가 이어지다 글피인 17일(금요일) 전국적으로 비가 내릴 전망이다. 오늘 밤까지 일부 남부... 흐린 <b>날씨</b>를 보이겠다. 제주도는 낮부터 비가 시작되겠고, 밤까지 전남 해안과 경남권 남해안에 가끔 비가... ","Tue, 14 Apr 2026 13:22:00 +0900"
기지시줄다리기가 보여준 공동체의 힘..2026 기지시줄다리기 축제 성료,http://www.idjnews.kr/news/articleView.html?idxno=215794,http://www.idjnews.kr/news/articleView.html?idxno=215794,"더운 <b>날씨</b> 속에서 길이 200m, 직경 1m 그리고 40톤에 달하는 세계에서 제일 큰 줄을 2시간여 동안 끄는 강행군이었지만, 시민들은 줄을 당기겠다는 한마음으로 땀방울을 흘리며 끝까지 포기하지 않았다. 엄중섭... ","Tue, 14 Apr 2026 13:22:00 +0900"
'벌써 여름',https://www.news1.kr/photos/7854451,https://n.news.naver.com/mnews/article/421/0008888605?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 종로구 광화문광장에서 외국인 관광객들이 발걸음을 옮기고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:21:00 +0900"
[<b>날씨</b>] 4월 중순에 '서울 28도' 초여름 더위…제주 비,http://www.yonhapnewstv.co.kr/MYH20260414132012Aqy,https://n.news.naver.com/mnews/article/422/0000854893?sid=103,"자세한 <b>날씨</b>는 기상캐스터 연결해 알아보겠습니다. 전세영 캐스터. [캐스터] 어제도 더웠는데, 오늘은 더... 동풍이 닿는 동해안 지역은 20도를 밑돌며 이맘때 봄 <b>날씨</b>가 나타나겠지만, 동풍이 태백산맥을 넘는 과정에서... ","Tue, 14 Apr 2026 13:21:00 +0900"
구리시 '장자호수 벚꽃마실' 봄 관광도시 매력 발산,https://www.jeonmae.co.kr/news/articleView.html?idxno=1248093,https://www.jeonmae.co.kr/news/articleView.html?idxno=1248093,"이번 축제는 화창한 <b>날씨</b>와 만개한 벚꽃이 어우러지며, 총 2만 5천여명의 방문객이 현장을 찾아 봄의 정취를 만끽했다. 축제가 열린 장자대로 일대와 장자호수공원의 벚꽃길은 방문객들에게 도심 속 휴식 공간을 제공했다.... ","Tue, 14 Apr 2026 13:20:00 +0900"
[제주 오늘~글피 <b>날씨</b>] 제주 '호우·강풍' 비상…오늘부터 내일 오전까...,https://www.pointdaily.co.kr/news/articleView.html?idxno=301125,https://www.pointdaily.co.kr/news/articleView.html?idxno=301125,"내일 오후부터 모레 오전까지는 구름 많은 <b>날씨</b>를 보이겠으나, 글피인 17일 새벽부터는 다시 강력한... 많은 <b>날씨</b>를 보이겠다. 비가 그친 뒤에도 습도가 높아 후덥지근하게 느껴질 수 있으며, 해안가를 중심으로... ","Tue, 14 Apr 2026 13:18:00 +0900"
'점심 특식',https://www.news1.kr/photos/7854458,https://n.news.naver.com/mnews/article/421/0008888591?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천에서 왜가리가 물고기를 사냥하고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:17:00 +0900"
초여름 무더위에 그늘막 찾은 시민들,https://www.news1.kr/photos/7854461,https://n.news.naver.com/mnews/article/421/0008888594?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 종로구 광화문광장에서 시민들이 그늘막 아래에서 햇빛을 피하고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:17:00 +0900"
'물고기 사냥',https://www.news1.kr/photos/7854460,https://n.news.naver.com/mnews/article/421/0008888593?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천에서 왜가리가 물고기를 사냥하고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:17:00 +0900"
초여름 <b>날씨</b>에 그늘막은 인기만점,https://www.news1.kr/photos/7854464,https://n.news.naver.com/mnews/article/421/0008888597?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 종로구 광화문광장에서 시민들이 그늘막 아래에서 햇빛을 피하고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:17:00 +0900"
초여름 <b>날씨</b>에 북적북적한 청계천,https://www.news1.kr/photos/7854459,https://n.news.naver.com/mnews/article/421/0008888592?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천을 찾은 시민들이 여유로운 시간을 보내고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:17:00 +0900"
비행하는 왜가리,https://www.news1.kr/photos/7854462,https://n.news.naver.com/mnews/article/421/0008888595?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천에서 왜가리가 비행하고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:17:00 +0900"
초여름 <b>날씨</b>에 북적북적한 청계천,https://www.news1.kr/photos/7854459,https://n.news.naver.com/mnews/article/421/0008888592?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천을 찾은 시민들이 여유로운 시간을 보내고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:17:00 +0900"
서울은 벌써 초여름,https://www.news1.kr/photos/7854452,https://n.news.naver.com/mnews/article/421/0008888586?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 종로구 광화문광장에서 외국인 관광객들이 발걸음을 옮기고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:16:00 +0900"
초여름 <b>날씨</b>에 청계천 찾은 시민들,https://www.news1.kr/photos/7854456,https://n.news.naver.com/mnews/article/421/0008888589?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천을 찾은 시민들이 여유로운 시간을 보내고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:16:00 +0900"
서울은 벌써 초여름,https://www.news1.kr/photos/7854449,https://n.news.naver.com/mnews/article/421/0008888584?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천을 찾은 시민들이 여유로운 시간을 보내고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:16:00 +0900"
초여름 <b>날씨</b>에 북적북적한 청계천,https://www.news1.kr/photos/7854448,https://n.news.naver.com/mnews/article/421/0008888583?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천을 찾은 시민들이 여유로운 시간을 보내고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:16:00 +0900"
초여름 <b>날씨</b>에 북적북적한 청계천,https://www.news1.kr/photos/7854455,https://n.news.naver.com/mnews/article/421/0008888588?sid=102,서울 낮 최고 기온이 28도까지 오르는 등 초여름 <b>날씨</b>를 보인 14일 서울 중구 청계천을 찾은 시민들이 여유로운 시간을 보내고 있다. 2026.4.14/뉴스1,"Tue, 14 Apr 2026 13:16:00 +0900"
[춘천·강원 오늘~글피 <b>날씨</b>] 낮 기온 '28도' 한여름 <b>날씨</b> 속 강원 산지...,https://www.pointdaily.co.kr/news/articleView.html?idxno=301124,https://www.pointdaily.co.kr/news/articleView.html?idxno=301124,"한여름 <b>날씨</b> 속 강원 산지 산불 '매우 위험'…금요일 전역 흐림 강원지방기상청 예보(14일 11시 발표)에... 모레와 글피에는 차차 흐려지겠으며, 특히 글피에는 강원 전역이 흐린 <b>날씨</b>를 보일 것으로 전망된다.... ","Tue, 14 Apr 2026 13:16:00 +0900"
